scorer,,,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa,Elisa
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32449.png,718.5507843102378,199.0269124014827,717.9425836802529,223.35493760087607,664.015461154931,210.9881914578511,775.9243770721405,219.70573382096705,,,,,702.3321008439756,208.55538893791177,735.5804019498132,209.16358956789662,,,,,,,,,717.5371165935965,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32540.png,720.3753862001923,199.22964594481095,717.9425836802529,220.1112009076236,668.8810661948097,210.37999082786627,768.8287030556507,218.69206610432568,,,,,701.926633757319,208.75812248124004,735.5804019498132,210.78545791452282,,,,,,,,,719.3617184835509,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32812.png,718.3480507669095,198.62144531482613,717.7398501369247,219.70573382096705,664.6236617849158,210.9881914578511,773.2888410088729,220.31393445095188,,,,,703.5485021039452,209.9745237412097,734.1612671465152,211.19092500117938,,,,,,,,,718.5507843102378,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32850.png,718.5507843102378,199.22964594481095,717.7398501369247,218.69206610432568,669.0837997381379,209.77179019788144,752.4072860460602,214.43466169443184,,,,,702.1293673006472,208.14992185125521,733.5530665165304,208.75812248124004,,,,,,,,,717.1316495069399,209.36632311122486
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img32917.png,719.3617184835509,200.64878074810892,719.9699191135358,219.09753319098223,668.6783326514814,209.9745237412097,771.2615055755901,218.69206610432568,,,,,702.9403014739604,209.77179019788144,734.3640006898435,211.19092500117938,,,,,,,,,719.9699191135358,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33071.png,717.9425836802529,197.81051114151302,718.1453172235813,219.70573382096705,667.66466493484,209.9745237412097,765.5849663623983,216.6647306710429,,,,,702.3321008439756,208.75812248124004,733.5530665165304,209.56905665455315,,,,,,,712.2660444670612,199.22964594481095,719.1589849402226,209.16358956789662
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33107.png,717.9425836802529,198.62144531482613,717.9425836802529,221.124868624265,667.0564643048551,211.39365854450767,763.9630980157721,216.05653004105807,,,,,703.9539691906018,210.37999082786627,733.9585336031869,210.17725728453797,,,,,,,,,718.9562513968943,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33120.png,720.172652656864,197.2023105115282,718.3480507669095,219.09753319098223,668.8810661948097,209.77179019788144,768.0177688823377,217.2729313010277,,,,,703.5485021039452,207.74445476459866,733.9585336031869,208.14992185125521,,,,,,,709.0223077738087,199.22964594481095,718.7535178535661,209.16358956789662
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33152.png,722.6054551768034,197.81051114151302,720.9835868301772,218.28659901766912,674.1521383213449,208.75812248124004,767.0041011656963,218.28659901766912,,,,,703.1430350172886,208.3526553945835,736.188602579798,210.9881914578511,,,,,,,,,720.3753862001923,209.56905665455315
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33166.png,720.9835868301772,197.4050440548565,719.5644520268792,224.16587177418918,669.4892668247945,211.19092500117938,764.1658315591004,220.92213508093673,,,,,701.5211666706624,209.36632311122486,738.4186715564091,212.0018591744925,732.9448658865456,200.24331366145236,,,,,711.0496432070915,198.82417885815443,719.9699191135358,211.59639208783594
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33227.png,723.2136558067882,198.62144531482613,721.591787460162,225.38227303415886,673.54393769136,212.2045927178208,773.0861074655446,224.57133886084574,,,,,699.4938312373797,211.39365854450767,737.8104709264242,211.7991256311642,,,,,,,706.7922387971977,197.60777759818475,717.7398501369247,211.7991256311642
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33304.png,717.5371165935965,196.1886427948868,716.7261824202833,224.97680594750227,669.4892668247945,211.39365854450767,767.2068347090245,222.3412698842347,,,,,698.27742997741,208.96085602456833,737.4050038397677,211.19092500117938,,,,,,,704.7649033639149,197.60777759818475,716.3207153336267,211.59639208783594
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33415.png,721.591787460162,196.59410988154337,719.5644520268792,220.31393445095188,672.3275364313904,209.77179019788144,762.3412296691458,215.65106295440148,,,,,701.926633757319,208.3526553945835,733.5530665165304,209.16358956789662,,,,,,,,,717.9425836802529,208.75812248124004
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33444.png,718.9562513968943,198.62144531482613,717.7398501369247,217.475664844356,671.7193358014056,209.9745237412097,760.5166277791914,216.4619971277146,,,,,700.507498954021,207.74445476459866,734.5667342331718,208.75812248124004,,,,,,,,,717.5371165935965,208.3526553945835
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33510.png,717.9425836802529,196.9995769681999,716.3207153336267,221.124868624265,669.0837997381379,210.37999082786627,758.6920258892369,217.475664844356,,,,,698.6828970640665,209.77179019788144,736.9995367531111,210.17725728453797,,,,,,,707.1977058838543,198.82417885815443,716.3207153336267,209.77179019788144
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33596.png,718.3480507669095,199.0269124014827,717.9425836802529,219.30026673431053,674.1521383213449,208.96085602456833,764.3685651024286,217.475664844356,,,,,700.1020318673645,208.14992185125521,733.5530665165304,209.77179019788144,,,,,,,,,717.7398501369248,210.58272437119453
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33791.png,718.9562513968943,196.39137633821508,717.9425836802529,221.124868624265,667.8673984781683,209.77179019788144,767.0041011656963,220.71940153760846,,,,,699.8992983240362,211.59639208783594,736.188602579798,211.59639208783594,,,,,,,706.9949723405259,200.24331366145236,717.1316495069398,211.7991256311642
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33881.png,716.5234488769551,197.60777759818475,715.5097811603137,222.3412698842347,676.5849408412843,214.02919460777528,762.1384961258176,219.5030002776388,,,,,699.0883641507231,209.56905665455315,737.8104709264242,210.9881914578511,,,,,,,,,717.1316495069399,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33900.png,719.7671855702075,199.0269124014827,716.5234488769551,221.9358027975781,673.1384706047036,211.39365854450767,763.152163842459,218.4893325609974,,,,,699.2910976940514,209.56905665455315,737.8104709264242,212.0018591744925,,,,,,,708.8195742304805,199.22964594481095,717.1316495069399,211.39365854450767
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img33936.png,718.5507843102378,197.4050440548565,718.3480507669095,222.54400342756296,672.3275364313904,208.96085602456833,765.1794992757418,218.08386547434083,,,,,699.696564780708,208.96085602456833,736.3913361231263,210.37999082786627,729.7011291932931,201.8651820080786,,,,,708.2113736004956,200.64878074810892,716.5234488769551,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34000.png,717.3343830502681,197.4050440548565,716.7261824202833,219.70573382096705,669.0837997381379,210.9881914578511,771.6669726622467,219.09753319098223,,,,,699.4938312373797,209.36632311122486,733.5530665165304,209.36632311122486,,,,,,,706.3867717105411,201.05424783476548,717.5371165935965,209.97452374120974
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34083.png,719.3617184835509,197.4050440548565,718.3480507669095,221.124868624265,666.8537307615269,211.19092500117938,768.2205024256659,220.31393445095188,,,,,700.9129660406776,211.19092500117938,732.7421323432172,211.59639208783594,727.4710602166821,202.27064909473515,,,,,708.0086400571673,201.45971492142203,718.3480507669095,209.9745237412097
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34233.png,719.7671855702075,197.81051114151302,718.5507843102378,220.71940153760846,665.8400630448855,211.19092500117938,773.0861074655446,222.3412698842347,,,,,699.2910976940514,208.3526553945835,735.9858690364697,210.58272437119456,,,,,,,708.0086400571673,199.22964594481095,717.9425836802529,210.37999082786627
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34323.png,717.9425836802529,198.0132446848413,715.5097811603137,220.51666799428017,669.6920003681228,210.17725728453797,760.5166277791914,218.08386547434083,,,,,702.1293673006472,208.96085602456833,733.5530665165304,210.17725728453797,726.8628595866971,201.05424783476548,,,,,707.6031729705107,201.25698137809377,718.7535178535661,209.36632311122486
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34385.png,719.3617184835509,197.81051114151302,718.5507843102378,219.5030002776388,672.733003518047,209.16358956789662,769.6396372289639,220.51666799428017,,,,,701.926633757319,208.96085602456833,736.188602579798,210.37999082786627,,,,,,,709.0223077738087,198.41871177149787,718.7535178535661,209.36632311122486
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34395.png,718.3480507669095,196.9995769681999,715.7125147036419,221.9358027975781,669.6920003681228,210.37999082786627,767.8150353390095,222.54400342756296,,,,,701.1156995840058,210.78545791452282,737.6077373830959,211.7991256311642,,,,,,,707.8059065138391,199.22964594481095,718.3480507669095,210.17725728453797
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34690.png,720.172652656864,199.0269124014827,718.7535178535661,220.31393445095188,670.7056680847642,211.19092500117938,758.4892923459086,218.28659901766912,,,,,701.5211666706624,209.9745237412097,736.7968032097829,213.0155268911339,,,,,,,709.4277748604653,200.85151429143718,718.7535178535661,211.39365854450767
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34747.png,718.7535178535661,195.78317570823026,716.7261824202833,229.84241098738096,665.8400630448855,215.24559586774495,772.4779068355598,228.01780909742646,,,,,696.8582951741121,215.24559586774495,741.4596747063332,215.44832941107322,731.5257310832476,200.85151429143718,,,,,705.3731039938997,201.45971492142203,718.3480507669094,216.6647306710429
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34782.png,715.7125147036419,195.1749750782454,720.9835868301772,235.31621665724447,667.8673984781683,214.23192815110355,772.8833739222164,229.6396774440527,,,,,698.6828970640665,216.6647306710429,749.9744835261209,218.89479964765394,,,743.487010139616,234.3025489406031,,,705.7785710805563,200.24331366145236,722.6054551768034,215.85379649772977
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34872.png,720.172652656864,191.93123838499298,718.5507843102378,237.9517527205121,665.4345959582289,214.84012878108837,773.2888410088729,228.82874327073958,,,,,688.5462198976527,211.59639208783594,748.1498816361664,218.28659901766912,,,,,,,,,716.9289159636116,214.02919460777528
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img34972.png,716.1179817902985,192.7421725583061,716.7261824202833,229.43694390072443,670.0974674547793,212.2045927178208,772.4779068355598,225.99047366414368,,,,,683.0724142277892,213.42099397779043,746.1225462028837,216.4619971277146,,,,,,,,,713.6851792703592,212.8127933478056
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35018.png,716.1179817902985,194.76950799158885,713.6851792703592,229.23421035739614,664.8263953282441,211.7991256311642,770.2478378589487,228.01780909742646,,,,,683.680614857774,210.78545791452282,747.1362139195251,215.65106295440148,,,,,,,,,715.1043140736571,211.19092500117938
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35053.png,713.2797121837026,194.56677444826056,711.0496432070915,225.58500657748712,665.8400630448855,212.61005980447732,767.8150353390095,225.99047366414368,,,,,687.7352857243395,210.58272437119456,740.8514740763484,212.61005980447732,,,,,,,,,711.455110293748,210.58272437119456
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35125.png,716.1179817902985,193.95857381827574,713.2797121837026,226.19320720747197,666.0427965882138,211.19092500117938,768.8287030556507,225.38227303415886,,,,,692.8036243075464,212.2045927178208,735.9858690364697,212.8127933478056,727.2683266733537,198.2159782281696,,,,,702.3321008439756,198.82417885815443,713.8879128136874,213.62372752111872
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35184.png,717.7398501369247,196.1886427948868,716.1179817902985,225.99047366414368,664.4209282415875,211.19092500117938,774.3025087255143,225.17953949083056,,,,,693.6145584808596,213.0155268911339,734.3640006898435,214.43466169443184,,,,,,,700.7102324973494,201.05424783476548,714.6988469870006,214.02919460777528
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35226.png,719.5644520268792,196.79684342487164,715.9152482469702,226.5986742941285,668.2728655648248,213.62372752111872,769.4369036856356,227.8150755540982,,,,,697.2637622607685,210.78545791452282,734.9722013198284,213.62372752111872,,,,,,,704.9676369072432,197.81051114151302,715.9152482469702,212.40732626114905
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35242.png,720.7808532868489,197.2023105115282,717.5371165935965,228.62600972741131,666.2455301315421,211.59639208783594,774.5052422688425,224.97680594750227,,,,,697.6692293474251,212.40732626114905,735.7831354931415,214.23192815110355,729.7011291932931,200.85151429143718,,,,,705.3731039938997,199.22964594481095,716.9289159636116,212.8127933478056
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35405.png,718.7535178535661,195.58044216490197,715.5097811603137,228.22054264075473,664.8263953282441,212.0018591744925,767.8150353390095,226.5986742941285,716.1179817902985,196.79684342487164,,,698.4801635207383,212.40732626114905,735.9858690364698,214.23192815110355,,,728.4847279333235,226.8014078374568,,,705.9813046238846,200.44604720478065,716.1179817902985,213.21826043446217
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35513.png,721.3890539168337,199.0269124014827,716.3207153336267,228.62600972741131,669.8947339114511,213.62372752111872,767.2068347090245,228.01780909742646,717.7398501369247,199.63511303146754,,,698.6828970640665,211.39365854450767,734.7694677765,215.44832941107322,729.4983956499648,202.4733826380634,731.5257310832476,226.19320720747197,705.1703704505715,226.19320720747197,706.1840381672129,201.8651820080786,716.9289159636116,213.82646106444702
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35546.png,720.5781197435206,198.2159782281696,714.6988469870005,230.24787807403752,670.9084016280924,213.82646106444702,767.2068347090245,226.8014078374568,718.7535178535661,198.41871177149787,,,697.8719628907535,213.42099397779043,739.0268721863939,217.07019775769945,732.3366652565608,201.05424783476548,734.5667342331718,228.01780909742646,,,705.7785710805563,201.25698137809377,717.5371165935965,214.6373952377601
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35591.png,718.1453172235813,200.64878074810892,718.3480507669095,217.6783983876843,676.7876743846125,210.17725728453797,765.1794992757418,219.70573382096705,,,,,692.6008907642182,210.78545791452282,740.6487405330201,214.84012878108837,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35614.png,720.9835868301772,196.1886427948868,719.1589849402226,227.20687492411335,672.733003518047,213.21826043446217,769.2341701423073,225.99047366414368,,,,,694.0200255675162,214.02919460777528,746.3252797462119,216.86746421437118,,,,,,,704.9676369072432,198.2159782281696,720.172652656864,215.44832941107322
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35761.png,716.9289159636116,196.59410988154337,716.9289159636116,223.96313823086092,672.3275364313904,212.2045927178208,753.015486676045,216.4619971277146,,,,,,,,,,,,,,,,,,
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35785.png,724.4300570667579,199.0269124014827,720.7808532868489,234.91074957058794,669.2865332814662,215.65106295440148,772.680640378888,232.88341413730512,,,,,698.4801635207383,216.05653004105807,740.4460069896918,218.4893325609974,,,,,,,707.8059065138391,201.8651820080786,720.3753862001923,216.6647306710429
labeled-data,2812_MotionMule_20230911_193102_cam1_00000000,img35800.png,723.0109222634599,198.2159782281696,719.1589849402226,233.49161476728997,669.2865332814662,214.02919460777528,775.3161764421557,231.4642793340072,,,,,696.4528280874555,213.82646106444702,742.2706088796464,217.88113193101256,,,,,,,,,720.1726526568641,216.4619971277146
